"flight_id","город_отправления","город_прибытия","data","bus","eco","comf","total","lost_total","lost_share_pct","kol_pas","proc_zap"
60703,Сочи,Москва,2017-07-06 18:15:00.000 +0300,168400.00,1176000.00,286800.00,5329000.00,1631200.00,23.44,302,75.12
6938,Москва,Пермь,2017-08-05 11:00:00.000 +0300,280000.00,1029600.00,318400.00,4174600.00,1628000.00,28.06,290,72.14
15356,Москва,Сочи,2017-07-29 17:05:00.000 +0300,210500.00,1106000.00,310700.00,5330200.00,1627200.00,23.39,305,75.87
10624,Москва,Екатеринбург,2017-06-02 12:50:00.000 +0300,258600.00,1051200.00,317200.00,5514000.00,1627000.00,22.78,310,77.11
60657,Сочи,Москва,2017-06-03 18:15:00.000 +0300,378900.00,1078000.00,167300.00,5336000.00,1624200.00,23.34,309,76.87
10546,Москва,Екатеринбург,2017-08-10 12:50:00.000 +0300,431000.00,993600.00,195200.00,5525400.00,1619800.00,22.67,315,78.36
21644,Екатеринбург,Москва,2017-07-25 08:10:00.000 +0300,301700.00,1022400.00,292800.00,5529700.00,1616900.00,22.62,312,77.61
15381,Москва,Сочи,2017-06-29 17:05:00.000 +0300,463100.00,910000.00,239000.00,5343900.00,1612100.00,23.18,316,78.61
10596,Москва,Екатеринбург,2017-05-27 12:50:00.000 +0300,215500.00,1123200.00,268400.00,5536700.00,1607100.00,22.50,308,76.62
60625,Сочи,Москва,2017-06-30 18:15:00.000 +0300,168400.00,1078000.00,358500.00,5355300.00,1604900.00,23.06,306,76.12
571,Москва,Новосибирск,2017-07-05 11:05:00.000 +0300,251100.00,1116000.00,237000.00,12249700.00,1604100.00,11.58,354,88.06
21597,Екатеринбург,Москва,2017-08-01 08:10:00.000 +0300,301700.00,1008000.00,292800.00,5544100.00,1602500.00,22.42,313,77.86
60711,Сочи,Москва,2017-07-10 18:15:00.000 +0300,210500.00,1008000.00,382400.00,5359300.00,1600900.00,23.00,309,76.87
21604,Екатеринбург,Москва,2017-06-15 08:10:00.000 +0300,215500.00,1137600.00,244000.00,5543900.00,1597100.00,22.37,308,76.62
21664,Екатеринбург,Москва,2017-07-05 08:10:00.000 +0300,301700.00,1051200.00,244000.00,5546900.00,1596900.00,22.35,312,77.61
60712,Сочи,Москва,2017-07-27 18:15:00.000 +0300,336800.00,994000.00,262900.00,5366500.00,1593700.00,22.90,312,77.61
6879,Москва,Пермь,2017-08-01 11:00:00.000 +0300,175000.00,1076400.00,338300.00,4215100.00,1589700.00,27.39,288,71.64
15320,Москва,Сочи,2017-06-09 17:05:00.000 +0300,252600.00,1050000.00,286800.00,5373600.00,1589400.00,22.83,309,76.87
6888,Москва,Пермь,2017-06-11 11:00:00.000 +0300,175000.00,1181700.00,218900.00,4229200.00,1575600.00,27.14,285,70.90
60720,Сочи,Москва,2017-07-13 18:15:00.000 +0300,294700.00,994000.00,286800.00,5384700.00,1575500.00,22.64,312,77.61
28892,Пермь,Москва,2017-07-03 18:55:00.000 +0300,280000.00,1076400.00,218900.00,4229500.00,1575300.00,27.14,291,72.39
60726,Сочи,Москва,2017-07-03 18:15:00.000 +0300,294700.00,1064000.00,215100.00,5385000.00,1573800.00,22.62,310,77.11
60631,Сочи,Москва,2017-07-09 18:15:00.000 +0300,252600.00,1008000.00,310700.00,5387500.00,1571300.00,22.58,311,77.36
588,Москва,Новосибирск,2017-06-29 11:05:00.000 +0300,418500.00,725400.00,426600.00,12283300.00,1570500.00,11.34,362,90.05
15337,Москва,Сочи,2017-07-24 17:05:00.000 +0300,421000.00,882000.00,262900.00,5394300.00,1565900.00,22.50,318,79.10
19496,Новосибирск,Москва,2017-07-06 11:50:00.000 +0300,334800.00,1088100.00,142200.00,12291500.00,1565100.00,11.29,356,88.56
21602,Екатеринбург,Москва,2017-06-26 08:10:00.000 +0300,301700.00,993600.00,268400.00,5577300.00,1563700.00,21.90,315,78.36
60637,Сочи,Москва,2017-06-21 18:15:00.000 +0300,252600.00,1022000.00,286800.00,5394600.00,1561400.00,22.45,311,77.36
21653,Екатеринбург,Москва,2017-06-19 08:10:00.000 +0300,172400.00,1022400.00,366000.00,5583000.00,1560800.00,21.85,312,77.61
60708,Сочи,Москва,2017-07-31 18:15:00.000 +0300,294700.00,924000.00,334600.00,5409700.00,1553300.00,22.31,315,78.36
28858,Пермь,Москва,2017-08-01 18:55:00.000 +0300,315000.00,1017900.00,218900.00,4255200.00,1551800.00,26.72,295,73.38
21588,Екатеринбург,Москва,2017-08-02 08:10:00.000 +0300,344800.00,907200.00,292800.00,5600400.00,1544800.00,21.62,319,79.35
6901,Москва,Пермь,2017-08-04 11:00:00.000 +0300,105000.00,1158300.00,278600.00,4262900.00,1541900.00,26.56,286,71.14
60635,Сочи,Москва,2017-06-28 18:15:00.000 +0300,336800.00,966000.00,239000.00,5418400.00,1541800.00,22.15,315,78.36
15379,Москва,Сочи,2017-06-12 17:05:00.000 +0300,168400.00,1036000.00,334600.00,5421200.00,1539000.00,22.11,310,77.11
15369,Москва,Сочи,2017-06-30 17:05:00.000 +0300,378900.00,868000.00,286800.00,5426500.00,1533700.00,22.04,319,79.35
60719,Сочи,Москва,2017-06-12 18:15:00.000 +0300,252600.00,994000.00,286800.00,5426800.00,1533400.00,22.03,313,77.86
15392,Москва,Сочи,2017-06-07 17:05:00.000 +0300,378900.00,938000.00,215100.00,5431000.00,1532000.00,22.00,317,78.86
60690,Сочи,Москва,2017-05-30 18:15:00.000 +0300,210500.00,1106000.00,215100.00,5427200.00,1531600.00,22.01,309,76.87
15368,Москва,Сочи,2017-06-15 17:05:00.000 +0300,294700.00,994000.00,239000.00,5429700.00,1527700.00,21.96,314,78.11
60704,Сочи,Москва,2017-08-01 18:15:00.000 +0300,252600.00,1036000.00,239000.00,5429800.00,1527600.00,21.96,312,77.61
60684,Сочи,Москва,2017-06-01 18:15:00.000 +0300,210500.00,1078000.00,239000.00,5431300.00,1527500.00,21.95,310,77.11
21631,Екатеринбург,Москва,2017-07-18 08:10:00.000 +0300,344800.00,936000.00,244000.00,5619000.00,1524800.00,21.34,319,79.35
28923,Пермь,Москва,2017-08-08 18:55:00.000 +0300,210000.00,1111500.00,199000.00,4285400.00,1520500.00,26.19,291,72.39
60656,Сочи,Москва,2017-07-01 18:15:00.000 +0300,210500.00,1022000.00,286800.00,5438100.00,1519300.00,21.84,312,77.61
60633,Сочи,Москва,2017-07-22 18:15:00.000 +0300,336800.00,868000.00,310700.00,5444700.00,1515500.00,21.77,319,79.35
15311,Москва,Сочи,2017-07-27 17:05:00.000 +0300,210500.00,994000.00,310700.00,5447800.00,1515200.00,21.76,313,77.86
506,Москва,Новосибирск,2017-07-30 11:05:00.000 +0300,251100.00,976500.00,284400.00,12347400.00,1512000.00,10.91,358,89.05
15303,Москва,Сочи,2017-05-28 17:05:00.000 +0300,336800.00,1050000.00,119500.00,5455300.00,1506300.00,21.64,314,78.11
60682,Сочи,Москва,2017-06-15 18:15:00.000 +0300,168400.00,1120000.00,215100.00,5456700.00,1503500.00,21.60,309,76.87
28866,Пермь,Москва,2017-06-16 18:55:00.000 +0300,280000.00,1041300.00,179100.00,4304400.00,1500400.00,25.85,296,73.63
21632,Екатеринбург,Москва,2017-06-04 08:10:00.000 +0300,301700.00,950400.00,244000.00,5649100.00,1496100.00,20.94,319,79.35
60658,Сочи,Москва,2017-08-07 18:15:00.000 +0300,421000.00,952000.00,119500.00,5469100.00,1492500.00,21.44,319,79.35
21591,Екатеринбург,Москва,2017-07-21 08:10:00.000 +0300,172400.00,1123200.00,195200.00,5651600.00,1490800.00,20.87,312,77.61
15371,Москва,Сочи,2017-06-03 17:05:00.000 +0300,336800.00,938000.00,215100.00,5470300.00,1489900.00,21.41,318,79.10
15347,Москва,Сочи,2017-06-08 17:05:00.000 +0300,294700.00,952000.00,239000.00,5475900.00,1485700.00,21.34,317,78.86
519,Москва,Новосибирск,2017-06-11 11:05:00.000 +0300,167400.00,1032300.00,284400.00,12372500.00,1484100.00,10.71,357,88.81
586,Москва,Новосибирск,2017-07-12 11:05:00.000 +0300,167400.00,1032300.00,284400.00,12372500.00,1484100.00,10.71,357,88.81
494,Москва,Новосибирск,2017-08-08 11:05:00.000 +0300,83700.00,1116000.00,284400.00,12369700.00,1484100.00,10.71,355,88.31
60645,Сочи,Москва,2017-07-05 18:15:00.000 +0300,294700.00,854000.00,334600.00,5478300.00,1483300.00,21.31,320,79.60
15398,Москва,Сочи,2017-07-25 17:05:00.000 +0300,421000.00,938000.00,119500.00,5483100.00,1478500.00,21.24,320,79.60
10572,Москва,Екатеринбург,2017-06-18 12:50:00.000 +0300,215500.00,1065600.00,195200.00,5666100.00,1476300.00,20.67,315,78.36
593,Москва,Новосибирск,2017-06-19 11:05:00.000 +0300,251100.00,892800.00,331800.00,12380900.00,1475700.00,10.65,360,89.55
10525,Москва,Екатеринбург,2017-07-31 12:50:00.000 +0300,258600.00,993600.00,219600.00,5667800.00,1471800.00,20.61,318,79.10
21660,Екатеринбург,Москва,2017-07-15 08:10:00.000 +0300,258600.00,993600.00,219600.00,5670600.00,1471800.00,20.61,318,79.10
10589,Москва,Екатеринбург,2017-05-28 12:50:00.000 +0300,301700.00,921600.00,244000.00,5670900.00,1467300.00,20.56,321,79.85
15382,Москва,Сочи,2017-08-01 17:05:00.000 +0300,378900.00,896000.00,191200.00,5492700.00,1466100.00,21.07,321,79.85
15384,Москва,Сочи,2017-07-30 17:05:00.000 +0300,336800.00,938000.00,191200.00,5494200.00,1466000.00,21.06,319,79.35
15318,Москва,Сочи,2017-05-29 17:05:00.000 +0300,252600.00,924000.00,286800.00,5492600.00,1463400.00,21.04,318,79.10
21562,Екатеринбург,Москва,2017-06-20 08:10:00.000 +0300,258600.00,936000.00,268400.00,5682200.00,1463000.00,20.48,320,79.60
15313,Москва,Сочи,2017-06-26 17:05:00.000 +0300,336800.00,910000.00,215100.00,5492700.00,1461900.00,21.02,320,79.60
15391,Москва,Сочи,2017-08-03 17:05:00.000 +0300,336800.00,910000.00,215100.00,5499700.00,1461900.00,21.00,320,79.60
15300,Москва,Сочи,2017-06-13 17:05:00.000 +0300,294700.00,952000.00,215100.00,5497000.00,1461800.00,21.01,318,79.10
60676,Сочи,Москва,2017-06-27 18:15:00.000 +0300,168400.00,1078000.00,215100.00,5497300.00,1461500.00,21.00,312,77.61
15375,Москва,Сочи,2017-07-14 17:05:00.000 +0300,168400.00,910000.00,382400.00,5498000.00,1460800.00,20.99,317,78.86
60714,Сочи,Москва,2017-08-02 18:15:00.000 +0300,252600.00,966000.00,239000.00,5502600.00,1457600.00,20.94,317,78.86
28827,Пермь,Москва,2017-07-09 18:55:00.000 +0300,245000.00,1053000.00,159200.00,4346500.00,1457200.00,25.11,297,73.88
60692,Сочи,Москва,2017-07-02 18:15:00.000 +0300,252600.00,910000.00,286800.00,5509400.00,1449400.00,20.83,319,79.35
15412,Москва,Сочи,2017-07-06 17:05:00.000 +0300,168400.00,994000.00,286800.00,5512400.00,1449200.00,20.82,315,78.36
21645,Екатеринбург,Москва,2017-07-06 08:10:00.000 +0300,215500.00,964800.00,268400.00,5693700.00,1448700.00,20.28,319,79.35
15370,Москва,Сочи,2017-06-22 17:05:00.000 +0300,210500.00,1092000.00,143400.00,5512900.00,1445900.00,20.78,313,77.86
21603,Екатеринбург,Москва,2017-07-22 08:10:00.000 +0300,172400.00,979200.00,292800.00,5700800.00,1444400.00,20.21,318,79.10
21563,Екатеринбург,Москва,2017-08-03 08:10:00.000 +0300,172400.00,979200.00,292800.00,5702200.00,1444400.00,20.21,318,79.10
21656,Екатеринбург,Москва,2017-06-01 08:10:00.000 +0300,172400.00,979200.00,292800.00,5696600.00,1444400.00,20.23,318,79.10
60729,Сочи,Москва,2017-07-17 18:15:00.000 +0300,126300.00,1078000.00,239000.00,5515500.00,1443300.00,20.74,312,77.61
21567,Екатеринбург,Москва,2017-07-17 08:10:00.000 +0300,301700.00,921600.00,219600.00,5700900.00,1442900.00,20.20,322,80.10
21629,Екатеринбург,Москва,2017-07-24 08:10:00.000 +0300,258600.00,864000.00,317200.00,5699800.00,1439800.00,20.17,323,80.35
15366,Москва,Сочи,2017-07-01 17:05:00.000 +0300,210500.00,966000.00,262900.00,5520800.00,1439400.00,20.68,317,78.86
10555,Москва,Екатеринбург,2017-08-02 12:50:00.000 +0300,258600.00,907200.00,268400.00,5711000.00,1434200.00,20.07,322,80.10
15346,Москва,Сочи,2017-08-06 17:05:00.000 +0300,336800.00,854000.00,239000.00,5530400.00,1429800.00,20.54,323,80.35
60620,Сочи,Москва,2017-08-04 18:15:00.000 +0300,210500.00,882000.00,334600.00,5535900.00,1427100.00,20.50,320,79.60
15364,Москва,Сочи,2017-08-02 17:05:00.000 +0300,294700.00,868000.00,262900.00,5530400.00,1425600.00,20.49,322,80.10
574,Москва,Новосибирск,2017-08-02 11:05:00.000 +0300,334800.00,948600.00,142200.00,12431000.00,1425600.00,10.29,361,89.80
15400,Москва,Сочи,2017-06-17 17:05:00.000 +0300,168400.00,966000.00,286800.00,5539000.00,1421200.00,20.42,317,78.86
10563,Москва,Екатеринбург,2017-05-26 12:50:00.000 +0300,172400.00,979200.00,268400.00,5723800.00,1420000.00,19.88,319,79.35
15414,Москва,Сочи,2017-07-19 17:05:00.000 +0300,294700.00,882000.00,239000.00,5543100.00,1415700.00,20.34,322,80.10
15387,Москва,Сочи,2017-06-27 17:05:00.000 +0300,168400.00,1008000.00,239000.00,5544800.00,1415400.00,20.34,316,78.61
15306,Москва,Сочи,2017-06-21 17:05:00.000 +0300,168400.00,910000.00,334600.00,5545800.00,1413000.00,20.31,319,79.35
19519,Новосибирск,Москва,2017-06-26 11:50:00.000 +0300,251100.00,781200.00,379200.00,12442300.00,1411500.00,10.19,363,90.30
60709,Сочи,Москва,2017-08-13 18:15:00.000 +0300,210500.00,1008000.00,191200.00,5550500.00,1409700.00,20.25,317,78.86
10608,Москва,Екатеринбург,2017-06-07 12:50:00.000 +0300,387900.00,820800.00,195200.00,5739900.00,1403900.00,19.65,328,81.59
15403,Москва,Сочи,2017-07-20 17:05:00.000 +0300,294700.00,798000.00,310700.00,5558200.00,1403400.00,20.16,325,80.85
15321,Москва,Сочи,2017-06-04 17:05:00.000 +0300,252600.00,910000.00,239000.00,5555800.00,1401600.00,20.15,321,79.85
21671,Екатеринбург,Москва,2017-06-14 08:10:00.000 +0300,215500.00,892800.00,292800.00,5741300.00,1401100.00,19.62,323,80.35
10601,Москва,Екатеринбург,2017-07-12 12:50:00.000 +0300,344800.00,835200.00,219600.00,5745600.00,1399600.00,19.59,327,81.34
28901,Пермь,Москва,2017-05-30 18:55:00.000 +0300,140000.00,959400.00,298500.00,4408000.00,1397900.00,24.08,301,74.88
21646,Екатеринбург,Москва,2017-06-16 08:10:00.000 +0300,301700.00,820800.00,268400.00,5752900.00,1390900.00,19.47,327,81.34
19551,Новосибирск,Москва,2017-07-26 11:50:00.000 +0300,334800.00,864900.00,189600.00,12464500.00,1389300.00,10.03,363,90.30
491,Москва,Новосибирск,2017-06-26 11:05:00.000 +0300,167400.00,1032300.00,189600.00,12467300.00,1389300.00,10.03,359,89.30
15308,Москва,Сочи,2017-08-13 17:05:00.000 +0300,126300.00,952000.00,310700.00,5571200.00,1389000.00,19.96,318,79.10
15365,Москва,Сочи,2017-07-23 17:05:00.000 +0300,294700.00,854000.00,239000.00,5573900.00,1387700.00,19.93,324,80.60
15350,Москва,Сочи,2017-06-20 17:05:00.000 +0300,294700.00,924000.00,167300.00,5574200.00,1386000.00,19.91,322,80.10
21601,Екатеринбург,Москва,2017-08-10 08:10:00.000 +0300,215500.00,950400.00,219600.00,5758300.00,1385500.00,19.39,322,80.10
15324,Москва,Сочи,2017-07-07 17:05:00.000 +0300,378900.00,882000.00,119500.00,5575600.00,1380400.00,19.84,325,80.85
10581,Москва,Екатеринбург,2017-06-03 12:50:00.000 +0300,344800.00,907200.00,122000.00,5765600.00,1374000.00,19.24,326,81.09
15360,Москва,Сочи,2017-06-16 17:05:00.000 +0300,210500.00,924000.00,239000.00,5586700.00,1373500.00,19.73,321,79.85
604,Москва,Новосибирск,2017-07-26 11:05:00.000 +0300,83700.00,1004400.00,284400.00,12481300.00,1372500.00,9.91,359,89.30
15340,Москва,Сочи,2017-08-08 17:05:00.000 +0300,294700.00,910000.00,167300.00,5588200.00,1372000.00,19.71,323,80.35
10588,Москва,Екатеринбург,2017-07-18 12:50:00.000 +0300,301700.00,849600.00,219600.00,5768700.00,1370900.00,19.20,327,81.34
21642,Екатеринбург,Москва,2017-07-01 08:10:00.000 +0300,215500.00,835200.00,317200.00,5775900.00,1367900.00,19.15,326,81.09
21555,Екатеринбург,Москва,2017-06-08 08:10:00.000 +0300,129300.00,964800.00,268400.00,5781300.00,1362500.00,19.07,321,79.85
60662,Сочи,Москва,2017-07-30 18:15:00.000 +0300,252600.00,966000.00,143400.00,5596800.00,1362000.00,19.57,321,79.85
60674,Сочи,Москва,2017-07-29 18:15:00.000 +0300,252600.00,938000.00,167300.00,5599500.00,1357900.00,19.52,322,80.10
15376,Москва,Сочи,2017-08-04 17:05:00.000 +0300,252600.00,910000.00,191200.00,5606400.00,1353800.00,19.45,323,80.35
60647,Сочи,Москва,2017-06-10 18:15:00.000 +0300,252600.00,812000.00,286800.00,5608800.00,1351400.00,19.42,326,81.09
60651,Сочи,Москва,2017-06-14 18:15:00.000 +0300,168400.00,896000.00,286800.00,5610400.00,1351200.00,19.41,322,80.10
21663,Екатеринбург,Москва,2017-08-09 08:10:00.000 +0300,387900.00,792000.00,170800.00,5795900.00,1350700.00,18.90,331,82.34
60663,Сочи,Москва,2017-07-12 18:15:00.000 +0300,252600.00,882000.00,215100.00,5606300.00,1349700.00,19.40,324,80.60
21556,Екатеринбург,Москва,2017-06-03 08:10:00.000 +0300,344800.00,907200.00,97600.00,5795600.00,1349600.00,18.89,327,81.34
21615,Екатеринбург,Москва,2017-06-27 08:10:00.000 +0300,517200.00,734400.00,97600.00,5797400.00,1349200.00,18.88,335,83.33
15339,Москва,Сочи,2017-06-06 17:05:00.000 +0300,210500.00,826000.00,310700.00,5615800.00,1347200.00,19.35,325,80.85
10515,Москва,Екатеринбург,2017-06-15 12:50:00.000 +0300,258600.00,864000.00,219600.00,5800200.00,1342200.00,18.79,327,81.34
10508,Москва,Екатеринбург,2017-06-16 12:50:00.000 +0300,301700.00,892800.00,146400.00,5800100.00,1340900.00,18.78,327,81.34
21606,Екатеринбург,Москва,2017-06-07 08:10:00.000 +0300,215500.00,806400.00,317200.00,5801900.00,1339100.00,18.75,328,81.59
21599,Екатеринбург,Москва,2017-05-30 08:10:00.000 +0300,129300.00,964800.00,244000.00,5807100.00,1338100.00,18.73,322,80.10
10513,Москва,Екатеринбург,2017-07-07 12:50:00.000 +0300,215500.00,878400.00,244000.00,5800300.00,1337900.00,18.74,326,81.09
15353,Москва,Сочи,2017-07-08 17:05:00.000 +0300,126300.00,924000.00,286800.00,5621700.00,1337100.00,19.21,321,79.85
15401,Москва,Сочи,2017-07-13 17:05:00.000 +0300,126300.00,924000.00,286800.00,5623100.00,1337100.00,19.21,321,79.85
15316,Москва,Сочи,2017-08-10 17:05:00.000 +0300,168400.00,952000.00,215100.00,5624700.00,1335500.00,19.19,321,79.85
60723,Сочи,Москва,2017-05-31 18:15:00.000 +0300,378900.00,812000.00,143400.00,5627300.00,1334300.00,19.17,329,81.84
10571,Москва,Екатеринбург,2017-06-17 12:50:00.000 +0300,172400.00,892800.00,268400.00,5810200.00,1333600.00,18.67,325,80.85
60707,Сочи,Москва,2017-06-29 18:15:00.000 +0300,294700.00,966000.00,71700.00,5625000.00,1332400.00,19.15,323,80.35
60685,Сочи,Москва,2017-06-19 18:15:00.000 +0300,252600.00,840000.00,239000.00,5627200.00,1331600.00,19.14,326,81.09
60650,Сочи,Москва,2017-07-16 18:15:00.000 +0300,168400.00,924000.00,239000.00,5626000.00,1331400.00,19.14,322,80.10
10587,Москва,Екатеринбург,2017-07-11 12:50:00.000 +0300,258600.00,950400.00,122000.00,5812800.00,1331000.00,18.63,325,80.85
10583,Москва,Екатеринбург,2017-06-19 12:50:00.000 +0300,301700.00,907200.00,122000.00,5812900.00,1330900.00,18.63,327,81.34
60671,Сочи,Москва,2017-06-02 18:15:00.000 +0300,210500.00,952000.00,167300.00,5629000.00,1329800.00,19.11,322,80.10
15408,Москва,Сочи,2017-07-18 17:05:00.000 +0300,210500.00,952000.00,167300.00,5629000.00,1329800.00,19.11,322,80.10
21648,Екатеринбург,Москва,2017-06-02 08:10:00.000 +0300,301700.00,734400.00,292800.00,5816300.00,1328900.00,18.60,332,82.59
15355,Москва,Сочи,2017-06-28 17:05:00.000 +0300,294700.00,840000.00,191200.00,5634300.00,1325900.00,19.05,327,81.34
60698,Сочи,Москва,2017-07-21 18:15:00.000 +0300,210500.00,994000.00,119500.00,5632000.00,1324000.00,19.03,321,79.85
21640,Екатеринбург,Москва,2017-06-10 08:10:00.000 +0300,215500.00,864000.00,244000.00,5820300.00,1323500.00,18.53,327,81.34
21635,Екатеринбург,Москва,2017-06-18 08:10:00.000 +0300,86200.00,964800.00,268400.00,5825800.00,1319400.00,18.47,322,80.10
21661,Екатеринбург,Москва,2017-07-28 08:10:00.000 +0300,258600.00,792000.00,268400.00,5826200.00,1319000.00,18.46,330,82.09
10537,Москва,Екатеринбург,2017-07-17 12:50:00.000 +0300,258600.00,864000.00,195200.00,5823200.00,1317800.00,18.45,328,81.59
10620,Москва,Екатеринбург,2017-07-15 12:50:00.000 +0300,129300.00,892800.00,292800.00,5831700.00,1314900.00,18.40,325,80.85
21584,Екатеринбург,Москва,2017-07-09 08:10:00.000 +0300,258600.00,835200.00,219600.00,5824800.00,1313400.00,18.40,329,81.84
15314,Москва,Сочи,2017-06-01 17:05:00.000 +0300,210500.00,840000.00,262900.00,5645400.00,1313400.00,18.87,326,81.09
10561,Москва,Екатеринбург,2017-05-29 12:50:00.000 +0300,172400.00,820800.00,317200.00,5830600.00,1310400.00,18.35,328,81.59
10528,Москва,Екатеринбург,2017-06-06 12:50:00.000 +0300,301700.00,806400.00,195200.00,5841900.00,1303300.00,18.24,331,82.34
21558,Екатеринбург,Москва,2017-08-05 08:10:00.000 +0300,215500.00,792000.00,292800.00,5846300.00,1300300.00,18.19,330,82.09
21634,Екатеринбург,Москва,2017-06-09 08:10:00.000 +0300,172400.00,907200.00,219600.00,5841800.00,1299200.00,18.19,326,81.09
10591,Москва,Екатеринбург,2017-06-05 12:50:00.000 +0300,301700.00,777600.00,219600.00,5844900.00,1298900.00,18.18,332,82.59
489,Москва,Новосибирск,2017-08-13 11:05:00.000 +0300,251100.00,809100.00,237000.00,12562200.00,1297200.00,9.36,365,90.80
21583,Екатеринбург,Москва,2017-07-12 08:10:00.000 +0300,215500.00,806400.00,268400.00,5853500.00,1290300.00,18.06,330,82.09
21560,Екатеринбург,Москва,2017-07-08 08:10:00.000 +0300,301700.00,792000.00,195200.00,5853500.00,1288900.00,18.05,332,82.59
15299,Москва,Сочи,2017-06-05 17:05:00.000 +0300,210500.00,812000.00,262900.00,5676200.00,1285400.00,18.46,328,81.59
21652,Екатеринбург,Москва,2017-08-06 08:10:00.000 +0300,215500.00,820800.00,244000.00,5860700.00,1280300.00,17.93,330,82.09
15358,Москва,Сочи,2017-07-21 17:05:00.000 +0300,126300.00,1008000.00,143400.00,5682500.00,1277700.00,18.36,321,79.85
10532,Москва,Екатеринбург,2017-06-10 12:50:00.000 +0300,258600.00,748800.00,268400.00,5868000.00,1275800.00,17.86,333,82.84
10516,Москва,Екатеринбург,2017-06-29 12:50:00.000 +0300,301700.00,777600.00,195200.00,5870700.00,1274500.00,17.84,333,82.84
60716,Сочи,Москва,2017-08-11 18:15:00.000 +0300,168400.00,840000.00,262900.00,5688900.00,1271300.00,18.27,327,81.34
10560,Москва,Екатеринбург,2017-06-01 12:50:00.000 +0300,172400.00,878400.00,219600.00,5873400.00,1270400.00,17.78,328,81.59
10578,Москва,Екатеринбург,2017-08-09 12:50:00.000 +0300,215500.00,835200.00,219600.00,5872100.00,1270300.00,17.79,330,82.09
10522,Москва,Екатеринбург,2017-06-30 12:50:00.000 +0300,215500.00,835200.00,219600.00,5870700.00,1270300.00,17.79,330,82.09
561,Москва,Новосибирск,2017-06-08 11:05:00.000 +0300,83700.00,948600.00,237000.00,12590100.00,1269300.00,9.16,362,90.05
15307,Москва,Сочи,2017-06-18 17:05:00.000 +0300,210500.00,938000.00,119500.00,5693600.00,1268000.00,18.21,325,80.85
15331,Москва,Сочи,2017-07-09 17:05:00.000 +0300,336800.00,784000.00,143400.00,5690400.00,1264200.00,18.18,332,82.59
602,Москва,Новосибирск,2017-06-03 11:05:00.000 +0300,167400.00,809100.00,284400.00,12592900.00,1260900.00,9.10,365,90.80
508,Москва,Новосибирск,2017-07-31 11:05:00.000 +0300,167400.00,809100.00,284400.00,12598500.00,1260900.00,9.10,365,90.80
10607,Москва,Екатеринбург,2017-06-27 12:50:00.000 +0300,172400.00,892800.00,195200.00,5886200.00,1260400.00,17.64,328,81.59
513,Москва,Новосибирск,2017-07-07 11:05:00.000 +0300,251100.00,864900.00,142200.00,12595600.00,1258200.00,9.08,365,90.80
15394,Москва,Сочи,2017-08-09 17:05:00.000 +0300,294700.00,700000.00,262900.00,5699800.00,1257600.00,18.08,334,83.08
21620,Екатеринбург,Москва,2017-07-20 08:10:00.000 +0300,431000.00,532800.00,292800.00,5885800.00,1256600.00,17.59,343,85.32
15310,Москва,Сочи,2017-07-15 17:05:00.000 +0300,168400.00,896000.00,191200.00,5704600.00,1255600.00,18.04,326,81.09
21566,Екатеринбург,Москва,2017-08-11 08:10:00.000 +0300,129300.00,878400.00,244000.00,5892100.00,1251700.00,17.52,328,81.59
21612,Екатеринбург,Москва,2017-08-14 08:10:00.000 +0300,129300.00,878400.00,244000.00,5892100.00,1251700.00,17.52,328,81.59
15363,Москва,Сочи,2017-07-31 17:05:00.000 +0300,210500.00,826000.00,215100.00,5708600.00,1251600.00,17.98,329,81.84
10517,Москва,Екатеринбург,2017-08-01 12:50:00.000 +0300,258600.00,748800.00,244000.00,5889600.00,1251400.00,17.52,334,83.08
10573,Москва,Екатеринбург,2017-07-27 12:50:00.000 +0300,172400.00,907200.00,170800.00,5887800.00,1250400.00,17.52,328,81.59
15389,Москва,Сочи,2017-07-16 17:05:00.000 +0300,210500.00,896000.00,143400.00,5710300.00,1249900.00,17.96,327,81.34
526,Москва,Новосибирск,2017-06-09 11:05:00.000 +0300,83700.00,976500.00,189600.00,12606800.00,1249800.00,9.02,362,90.05
19582,Новосибирск,Москва,2017-07-16 11:50:00.000 +0300,0.00,1060200.00,189600.00,12606800.00,1249800.00,9.02,360,89.55
15338,Москва,Сочи,2017-07-26 17:05:00.000 +0300,210500.00,770000.00,262900.00,5716800.00,1243400.00,17.86,331,82.34
10609,Москва,Екатеринбург,2017-06-25 12:50:00.000 +0300,172400.00,777600.00,292800.00,5902400.00,1242800.00,17.39,332,82.59
21636,Екатеринбург,Москва,2017-06-22 08:10:00.000 +0300,86200.00,979200.00,170800.00,5906200.00,1236200.00,17.31,325,80.85
21608,Екатеринбург,Москва,2017-07-29 08:10:00.000 +0300,172400.00,892800.00,170800.00,5910600.00,1236000.00,17.29,329,81.84
15333,Москва,Сочи,2017-06-19 17:05:00.000 +0300,168400.00,756000.00,310700.00,5726500.00,1235100.00,17.74,331,82.34
15395,Москва,Сочи,2017-06-02 17:05:00.000 +0300,126300.00,868000.00,239000.00,5728300.00,1233300.00,17.72,327,81.34
19560,Новосибирск,Москва,2017-06-13 11:50:00.000 +0300,167400.00,781200.00,284400.00,12623600.00,1233000.00,8.90,366,91.04
